filename,algorithm,score
ws_20_10,PRISM,0.746
ws_20_10,GTREE,0.704
ws_20_10,RWordle-L,0.758
ws_20_11,initial,0.0
ws_20_11,SCALE,0.732
ws_20_11,PFS,0.76
ws_20_11,PFS',0.788
ws_20_11,FTA,0.792
ws_20_11,VPSC,0.8
ws_20_11,PRISM,0.742
ws_20_11,GTREE,0.724
ws_20_11,RWordle-L,0.774
ws_20_12,initial,0.0
ws_20_12,SCALE,0.813
ws_20_12,PFS,0.813
ws_20_12,PFS',0.813
ws_20_12,FTA,0.813
ws_20_12,VPSC,0.813
ws_20_12,PRISM,0.804
ws_20_12,GTREE,0.791
ws_20_12,RWordle-L,0.813
ws_20_13,initial,0.0
ws_20_13,SCALE,0.639
ws_20_13,PFS,0.723
ws_20_13,PFS',0.751
ws_20_13,FTA,0.76
ws_20_13,VPSC,0.78
ws_20_13,PRISM,0.746
ws_20_13,GTREE,0.704
ws_20_13,RWordle-L,0.758
ws_20_14,initial,0.0
ws_20_14,SCALE,0.732
ws_20_14,PFS,0.76
ws_20_14,PFS',0.788
ws_20_14,FTA,0.792
ws_20_14,VPSC,0.8
ws_20_14,PRISM,0.742
ws_20_14,GTREE,0.724
ws_20_14,RWordle-L,0.774
ws_20_15,initial,0.0
ws_20_15,SCALE,0.813
ws_20_15,PFS,0.813
ws_20_15,PFS',0.813
ws_20_15,FTA,0.813
ws_20_15,VPSC,0.813
ws_20_15,PRISM,0.804
ws_20_15,GTREE,0.791
ws_20_15,RWordle-L,0.813
ws_20_16,initial,0.0
ws_20_16,SCALE,0.813
ws_20_16,PFS,0.813
ws_20_16,PFS',0.813
ws_20_16,FTA,0.813
ws_20_16,VPSC,0.813
ws_20_16,PRISM,0.804
ws_20_16,GTREE,0.791
ws_20_16,RWordle-L,0.813
ws_20_17,initial,0.0
ws_20_17,SCALE,0.732
ws_20_17,PFS,0.76
ws_20_17,PFS',0.788
ws_20_17,FTA,0.792
ws_20_17,VPSC,0.8
ws_20_17,PRISM,0.742
ws_20_17,GTREE,0.724
ws_20_17,RWordle-L,0.774
ws_20_18,initial,0.0
ws_20_18,SCALE,0.639
ws_20_18,PFS,0.723
ws_20_18,PFS',0.751
ws_20_18,FTA,0.76
ws_20_18,VPSC,0.78
ws_20_18,PRISM,0.746
ws_20_18,GTREE,0.704
ws_20_18,RWordle-L,0.758
ws_20_19,initial,0.0
ws_20_19,SCALE,0.732
ws_20_19,PFS,0.76
ws_20_19,PFS',0.788
ws_20_19,FTA,0.792
ws_20_19,VPSC,0.8
ws_20_19,PRISM,0.742
ws_20_19,GTREE,0.724
ws_20_19,RWordle-L,0.774
ws_20_1,initial,0.0
ws_20_1,SCALE,0.661
ws_20_1,PFS,0.743
ws_20_1,PFS',0.757
ws_20_1,FTA,0.792
ws_20_1,VPSC,0.8
ws_20_1,PRISM,0.755
ws_20_1,GTREE,0.737
ws_20_1,RWordle-L,0.78
ws_20_20,initial,0.0
ws_20_20,SCALE,0.639
ws_20_20,PFS,0.723
ws_20_20,PFS',0.751
ws_20_20,FTA,0.76
ws_20_20,VPSC,0.78
ws_20_20,PRISM,0.746
ws_20_20,GTREE,0.704
ws_20_20,RWordle-L,0.758
ws_20_21,initial,0.0
ws_20_21,SCALE,0.732
ws_20_21,PFS,0.76
ws_20_21,PFS',0.788
ws_20_21,FTA,0.792
ws_20_21,VPSC,0.8
ws_20_21,PRISM,0.742
ws_20_21,GTREE,0.724
ws_20_21,RWordle-L,0.774
ws_20_22,initial,0.0
ws_20_22,SCALE,0.813
ws_20_22,PFS,0.813
ws_20_22,PFS',0.813
ws_20_22,FTA,0.813
ws_20_22,VPSC,0.813
ws_20_22,PRISM,0.804
ws_20_22,GTREE,0.791
ws_20_22,RWordle-L,0.813
ws_20_23,initial,0.0
ws_20_23,SCALE,0.732
ws_20_23,PFS,0.76
ws_20_23,PFS',0.788
ws_20_23,FTA,0.792
ws_20_23,VPSC,0.8
ws_20_23,PRISM,0.742
ws_20_23,GTREE,0.724
ws_20_23,RWordle-L,0.774
ws_20_24,initial,0.0
ws_20_24,SCALE,0.732
ws_20_24,PFS,0.76
ws_20_24,PFS',0.788
ws_20_24,FTA,0.792
ws_20_24,VPSC,0.8
ws_20_24,PRISM,0.742
ws_20_24,GTREE,0.724
ws_20_24,RWordle-L,0.774
ws_20_25,initial,0.0
ws_20_25,SCALE,0.732
ws_20_25,PFS,0.76
ws_20_25,PFS',0.788
ws_20_25,FTA,0.792
ws_20_25,VPSC,0.8
ws_20_25,PRISM,0.742
ws_20_25,GTREE,0.724
ws_20_25,RWordle-L,0.774
ws_20_26,initial,0.0
ws_20_26,SCALE,0.813
ws_20_26,PFS,0.813
ws_20_26,PFS',0.813
ws_20_26,FTA,0.813
ws_20_26,VPSC,0.813
ws_20_26,PRISM,0.804
ws_20_26,GTREE,0.791
ws_20_26,RWordle-L,0.813
ws_20_27,initial,0.0
ws_20_27,SCALE,0.813
ws_20_27,PFS,0.813
ws_20_27,PFS',0.813
ws_20_27,FTA,0.813
ws_20_27,VPSC,0.813
ws_20_27,PRISM,0.813
ws_20_27,GTREE,0.813
ws_20_27,RWordle-L,0.813
ws_20_28,initial,0.0
ws_20_28,SCALE,0.813
ws_20_28,PFS,0.813
ws_20_28,PFS',0.813
ws_20_28,FTA,0.813
ws_20_28,VPSC,0.813
ws_20_28,PRISM,0.803
ws_20_28,GTREE,0.79
ws_20_28,RWordle-L,0.813
ws_20_29,initial,0.0
ws_20_29,SCALE,0.813
ws_20_29,PFS,0.813
ws_20_29,PFS',0.813
ws_20_29,FTA,0.813
ws_20_29,VPSC,0.813
ws_20_29,PRISM,0.803
ws_20_29,GTREE,0.79
ws_20_29,RWordle-L,0.813
ws_20_2,initial,0.0
ws_20_2,SCALE,0.813
ws_20_2,PFS,0.813
ws_20_2,PFS',0.813
ws_20_2,FTA,0.813
ws_20_2,VPSC,0.813
ws_20_2,PRISM,0.813
ws_20_2,GTREE,0.813
ws_20_2,RWordle-L,0.813
ws_20_30,initial,0.0
ws_20_30,SCALE,0.813
ws_20_30,PFS,0.813
ws_20_30,PFS',0.813
ws_20_30,FTA,0.813
ws_20_30,VPSC,0.813
ws_20_30,PRISM,0.813
ws_20_30,GTREE,0.813
ws_20_30,RWordle-L,0.813
ws_20_3,initial,0.0
ws_20_3,SCALE,0.661
ws_20_3,PFS,0.743
ws_20_3,PFS',0.757
ws_20_3,FTA,0.792
ws_20_3,VPSC,0.8
ws_20_3,PRISM,0.755
ws_20_3,GTREE,0.737
ws_20_3,RWordle-L,0.78
ws_20_4,initial,0.0
ws_20_4,SCALE,0.813
ws_20_4,PFS,0.813
ws_20_4,PFS',0.813
ws_20_4,FTA,0.813
ws_20_4,VPSC,0.813
ws_20_4,PRISM,0.813
ws_20_4,GTREE,0.813
ws_20_4,RWordle-L,0.813
ws_20_5,initial,0.0
ws_20_5,SCALE,0.813
ws_20_5,PFS,0.813
ws_20_5,PFS',0.813
ws_20_5,FTA,0.813
ws_20_5,VPSC,0.813
ws_20_5,PRISM,0.813
ws_20_5,GTREE,0.813
ws_20_5,RWordle-L,0.813
ws_20_6,initial,0.0
ws_20_6,SCALE,0.661
ws_20_6,PFS,0.743
ws_20_6,PFS',0.757
ws_20_6,FTA,0.792
ws_20_6,VPSC,0.8
ws_20_6,PRISM,0.755
ws_20_6,GTREE,0.737
ws_20_6,RWordle-L,0.78
ws_20_7,initial,0.0
ws_20_7,SCALE,0.639
ws_20_7,PFS,0.723
ws_20_7,PFS',0.751
ws_20_7,FTA,0.76
ws_20_7,VPSC,0.78
ws_20_7,PRISM,0.746
ws_20_7,GTREE,0.704
ws_20_7,RWordle-L,0.758
ws_20_8,initial,0.0
ws_20_8,SCALE,0.732
ws_20_8,PFS,0.76
ws_20_8,PFS',0.788
ws_20_8,FTA,0.792
ws_20_8,VPSC,0.8
ws_20_8,PRISM,0.742
ws_20_8,GTREE,0.724
ws_20_8,RWordle-L,0.774
ws_20_9,initial,0.0
ws_20_9,SCALE,0.813
ws_20_9,PFS,0.813
ws_20_9,PFS',0.813
ws_20_9,FTA,0.813
ws_20_9,VPSC,0.813
ws_20_9,PRISM,0.804
ws_20_9,GTREE,0.791
ws_20_9,RWordle-L,0.813
ws_50_10,initial,0.0
ws_50_10,SCALE,0.728
ws_50_10,PFS,0.772
ws_50_10,PFS',0.799
ws_50_10,FTA,0.785
ws_50_10,VPSC,0.802
ws_50_10,PRISM,0.756
ws_50_10,GTREE,0.738
ws_50_10,RWordle-L,0.78
ws_50_11,initial,0.0
ws_50_11,SCALE,0.813
ws_50_11,PFS,0.813
ws_50_11,PFS',0.813
ws_50_11,FTA,0.813
ws_50_11,VPSC,0.813
ws_50_11,PRISM,0.767
ws_50_11,GTREE,0.75
ws_50_11,RWordle-L,0.813
ws_50_12,initial,0.0
ws_50_12,SCALE,0.813
ws_50_12,PFS,0.813
ws_50_12,PFS',0.813
ws_50_12,FTA,0.813
ws_50_12,VPSC,0.813
ws_50_12,PRISM,0.774
ws_50_12,GTREE,0.74
ws_50_12,RWordle-L,0.813
ws_50_13,initial,0.0
ws_50_13,SCALE,0.728
ws_50_13,PFS,0.772
ws_50_13,PFS',0.799
ws_50_13,FTA,0.785
ws_50_13,VPSC,0.802
ws_50_13,PRISM,0.756
ws_50_13,GTREE,0.738
ws_50_13,RWordle-L,0.78
ws_50_14,initial,0.0
ws_50_14,SCALE,0.813
ws_50_14,PFS,0.813
ws_50_14,PFS',0.813
ws_50_14,FTA,0.813
ws_50_14,VPSC,0.813
ws_50_14,PRISM,0.767
ws_50_14,GTREE,0.75
ws_50_14,RWordle-L,0.813
ws_50_15,initial,0.0
ws_50_15,SCALE,0.813
ws_50_15,PFS,0.813
ws_50_15,PFS',0.813
ws_50_15,FTA,0.813
ws_50_15,VPSC,0.813
ws_50_15,PRISM,0.774
ws_50_15,GTREE,0.74
ws_50_15,RWordle-L,0.813
ws_50_16,initial,0.0
ws_50_16,SCALE,0.813
ws_50_16,PFS,0.813
ws_50_16,PFS',0.813
ws_50_16,FTA,0.813
ws_50_16,VPSC,0.813
ws_50_16,PRISM,0.774
ws_50_16,GTREE,0.74
ws_50_16,RWordle-L,0.813
ws_50_17,initial,0.0
ws_50_17,SCALE,0.813
ws_50_17,PFS,0.813
ws_50_17,PFS',0.813
ws_50_17,FTA,0.813
ws_50_17,VPSC,0.813
ws_50_17,PRISM,0.767
ws_50_17,GTREE,0.75
ws_50_17,RWordle-L,0.813
ws_50_18,initial,0.0
ws_50_18,SCALE,0.728
ws_50_18,PFS,0.772
ws_50_18,PFS',0.799
ws_50_18,FTA,0.785
ws_50_18,VPSC,0.802
ws_50_18,PRISM,0.756
ws_50_18,GTREE,0.738
ws_50_18,RWordle-L,0.78
ws_50_19,initial,0.0
ws_50_19,SCALE,0.813
ws_50_19,PFS,0.813
ws_50_19,PFS',0.813
ws_50_19,FTA,0.813
ws_50_19,VPSC,0.813
ws_50_19,PRISM,0.793
ws_50_19,GTREE,0.77
ws_50_19,RWordle-L,0.813
ws_50_1,initial,0.0
ws_50_1,SCALE,0.813
ws_50_1,PFS,0.813
ws_50_1,PFS',0.813
ws_50_1,FTA,0.813
ws_50_1,VPSC,0.813
ws_50_1,PRISM,0.807
ws_50_1,GTREE,0.796
ws_50_1,RWordle-L,0.813
ws_50_20,initial,0.0
ws_50_20,SCALE,0.656
ws_50_20,PFS,0.744
ws_50_20,PFS',0.77
ws_50_20,FTA,0.783
ws_50_20,VPSC,0.792
ws_50_20,PRISM,0.755
ws_50_20,GTREE,0.729
ws_50_20,RWordle-L,0.757
ws_50_21,initial,0.0
ws_50_21,SCALE,0.813
ws_50_21,PFS,0.813
ws_50_21,PFS',0.813
ws_50_21,FTA,0.813
ws_50_21,VPSC,0.813
ws_50_21,PRISM,0.793
ws_50_21,GTREE,0.77
ws_50_21,RWordle-L,0.813
ws_50_22,initial,0.0
ws_50_22,SCALE,0.813
ws_50_22,PFS,0.813
ws_50_22,PFS',0.813
ws_50_22,FTA,0.813
ws_50_22,VPSC,0.813
ws_50_22,PRISM,0.775
ws_50_22,GTREE,0.752
ws_50_22,RWordle-L,0.813
ws_50_23,initial,0.0
ws_50_23,SCALE,0.813
ws_50_23,PFS,0.813
ws_50_23,PFS',0.813
ws_50_23,FTA,0.813
ws_50_23,VPSC,0.813
ws_50_23,PRISM,0.793
ws_50_23,GTREE,0.77
ws_50_23,RWordle-L,0.813
ws_50_24,initial,0.0
ws_50_24,SCALE,0.813
ws_50_24,PFS,0.813
ws_50_24,PFS',0.813
ws_50_24,FTA,0.813
ws_50_24,VPSC,0.813
ws_50_24,PRISM,0.793
ws_50_24,GTREE,0.77
ws_50_24,RWordle-L,0.813
ws_50_25,initial,0.0
ws_50_25,SCALE,0.813
ws_50_25,PFS,0.813
ws_50_25,PFS',0.813
ws_50_25,FTA,0.813
ws_50_25,VPSC,0.813
ws_50_25,PRISM,0.793
ws_50_25,GTREE,0.77
ws_50_25,RWordle-L,0.813
ws_50_26,initial,0.0
ws_50_26,SCALE,0.813
ws_50_26,PFS,0.813
ws_50_26,PFS',0.813
ws_50_26,FTA,0.813
ws_50_26,VPSC,0.813
ws_50_26,PRISM,0.775
ws_50_26,GTREE,0.752
ws_50_26,RWordle-L,0.813
ws_50_27,initial,0.0
ws_50_27,SCALE,0.813
ws_50_27,PFS,0.813
ws_50_27,PFS',0.813
ws_50_27,FTA,0.813
ws_50_27,VPSC,0.813
ws_50_27,PRISM,0.775
ws_50_27,GTREE,0.752
ws_50_27,RWordle-L,0.813
ws_50_28,initial,0.0
ws_50_28,SCALE,0.813
ws_50_28,PFS,0.813
ws_50_28,PFS',0.813
ws_50_28,FTA,0.813
ws_50_28,VPSC,0.813
ws_50_28,PRISM,0.793
ws_50_28,GTREE,0.77
ws_50_28,RWordle-L,0.813
ws_50_29,initial,0.0
ws_50_29,SCALE,0.679
ws_50_29,PFS,0.747
ws_50_29,PFS',0.785
ws_50_29,FTA,0.784
ws_50_29,VPSC,0.787
ws_50_29,PRISM,0.746
ws_50_29,GTREE,0.724
ws_50_29,RWordle-L,0.768
ws_50_2,initial,0.0
ws_50_2,SCALE,0.813
ws_50_2,PFS,0.813
ws_50_2,PFS',0.813
ws_50_2,FTA,0.813
ws_50_2,VPSC,0.813
ws_50_2,PRISM,0.793
ws_50_2,GTREE,0.747
ws_50_2,RWordle-L,0.813
ws_50_30,initial,0.0
ws_50_30,SCALE,0.68
ws_50_30,PFS,0.758
ws_50_30,PFS',0.789
ws_50_30,FTA,0.79
ws_50_30,VPSC,0.799
ws_50_30,PRISM,0.748
ws_50_30,GTREE,0.729
ws_50_30,RWordle-L,0.775
ws_50_3,initial,0.0
ws_50_3,SCALE,0.813
ws_50_3,PFS,0.813
ws_50_3,PFS',0.813
ws_50_3,FTA,0.813
ws_50_3,VPSC,0.813
ws_50_3,PRISM,0.785
ws_50_3,GTREE,0.768
ws_50_3,RWordle-L,0.813
ws_50_4,initial,0.0
ws_50_4,SCALE,0.813
ws_50_4,PFS,0.813
ws_50_4,PFS',0.813
ws_50_4,FTA,0.813
ws_50_4,VPSC,0.813
ws_50_4,PRISM,0.793
ws_50_4,GTREE,0.747
ws_50_4,RWordle-L,0.813
ws_50_5,initial,0.0
ws_50_5,SCALE,0.703
ws_50_5,PFS,0.756
ws_50_5,PFS',0.789
ws_50_5,FTA,0.79
ws_50_5,VPSC,0.799
ws_50_5,PRISM,0.746
ws_50_5,GTREE,0.724
ws_50_5,RWordle-L,0.779
ws_50_6,initial,0.0
ws_50_6,SCALE,0.813
ws_50_6,PFS,0.813
ws_50_6,PFS',0.813
ws_50_6,FTA,0.813
ws_50_6,VPSC,0.813
ws_50_6,PRISM,0.785
ws_50_6,GTREE,0.768
ws_50_6,RWordle-L,0.813
ws_50_7,initial,0.0
ws_50_7,SCALE,0.813
ws_50_7,PFS,0.813
ws_50_7,PFS',0.813
ws_50_7,FTA,0.813
ws_50_7,VPSC,0.813
ws_50_7,PRISM,0.807
ws_50_7,GTREE,0.796
ws_50_7,RWordle-L,0.813
ws_50_8,initial,0.0
ws_50_8,SCALE,0.813
ws_50_8,PFS,0.813
ws_50_8,PFS',0.813
ws_50_8,FTA,0.813
ws_50_8,VPSC,0.813
ws_50_8,PRISM,0.767
ws_50_8,GTREE,0.75
ws_50_8,RWordle-L,0.813
ws_50_9,initial,0.0
ws_50_9,SCALE,0.813
ws_50_9,PFS,0.813
ws_50_9,PFS',0.813
ws_50_9,FTA,0.813
ws_50_9,VPSC,0.813
ws_50_9,PRISM,0.774
ws_50_9,GTREE,0.74
ws_50_9,RWordle-L,0.813
